system:index,B11,B12,B2,B3,B4,B8,label,.geo
0,1866.0,1252.0,560.0,766.0,663.0,2411.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17198246114468238,48.019398596844816]}"
1,1866.0,1252.0,266.0,432.5,342.0,2038.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08304924801684976,48.03125635859519]}"
2,1866.0,1252.0,258.0,359.5,294.5,1982.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3223604397062903,48.071051725681684]}"
3,1866.0,1252.0,337.5,542.0,461.5,3545.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2751988872900154,48.000533975878305]}"
4,1866.0,1252.0,380.0,639.0,511.0,3278.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30403480791025206,48.087580726909486]}"
5,1866.0,1252.0,288.0,467.0,446.0,2702.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2679225334886473,48.03350214680549]}"
6,1866.0,1252.0,513.0,706.0,688.0,1957.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2575020761928608,48.03143602165202]}"
7,1866.0,1252.0,410.0,692.0,624.0,3591.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2085438932083469,48.04365310951604]}"
8,1866.0,1252.0,408.0,625.0,538.0,2822.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16704172708202503,48.01544600959469]}"
9,1866.0,1252.0,401.0,644.5,590.5,3477.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12706669693870631,48.02999871719742]}"
10,1866.0,1252.0,312.0,556.0,377.0,3459.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22480339985091025,48.029369896498544]}"
11,1866.0,1252.0,317.5,566.5,406.0,3313.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15401615546229197,48.03529877737373]}"
12,1866.0,1252.0,367.0,521.0,579.5,2342.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.283553219432327,48.00538487841255]}"
13,1866.0,1252.0,615.0,819.0,948.0,2868.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16335863441713497,48.03377164139073]}"
14,1866.0,1252.0,279.5,398.5,446.5,1868.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2586698860622162,48.067727959130444]}"
15,1866.0,1252.0,442.0,754.0,657.0,3400.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15365682934864414,48.05982278463019]}"
16,1866.0,1252.0,294.0,537.0,420.0,2453.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18689449486106643,48.0831789820173]}"
17,1866.0,1252.0,433.0,680.0,673.0,2617.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19866242508303217,48.01499685195263]}"
18,1866.0,1252.0,300.0,486.5,368.0,3092.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.0993087546594131,48.00080347046354]}"
19,1866.0,1252.0,270.0,546.0,399.0,3257.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2123168174016489,48.029100401913304]}"
20,1866.0,1252.0,276.5,435.0,335.0,1031.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1828520760825286,48.081562014505884]}"
21,1866.0,1252.0,245.5,439.5,360.0,2447.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18554702193488717,48.03143602165202]}"
22,1866.0,1252.0,495.0,691.5,679.5,2140.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13596001825148957,48.06027194227225]}"
23,1866.0,1252.0,291.5,469.0,313.5,2881.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28112776816520424,48.04086833213527]}"
24,1866.0,1252.0,227.0,417.0,250.0,2519.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25336982588591106,48.016523987935635]}"
25,1866.0,1252.0,318.5,456.0,333.0,1347.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2879549643245126,48.0298190541406]}"
26,1866.0,1252.0,255.0,535.0,344.0,3687.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08152211203384657,48.01867994461752]}"
27,1866.0,1252.0,218.0,364.0,256.0,2351.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23603234090240427,48.08272982437524]}"
28,1866.0,1252.0,417.0,719.0,683.0,4111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08727132985221152,48.003139090202254]}"
29,1866.0,1252.0,332.0,545.5,473.5,2530.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14449401345062504,48.08210100367636]}"
30,1866.0,1252.0,340.5,482.5,327.0,2120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2611851688577509,48.0034984163159]}"
31,1866.0,1252.0,594.0,896.0,791.0,3344.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3092450365581453,48.06970425275551]}"
32,1866.0,1252.0,426.5,672.5,490.5,2887.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2226474431690234,48.01373921055486]}"
33,1866.0,1252.0,285.0,388.5,325.0,2072.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06517277386287128,48.036017429601024]}"
34,1866.0,1252.0,351.0,602.0,439.0,3122.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30448396555231183,48.02335118409494]}"
35,1866.0,1252.0,313.5,537.0,485.0,3320.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.0658914260901669,48.00825948732173]}"
36,1866.0,1252.0,303.0,400.0,385.0,1823.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16668240096837722,48.079406057824]}"
37,1866.0,1252.0,326.0,530.5,522.5,2154.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3262231954280042,48.058924469346074]}"
38,1866.0,1252.0,207.5,299.5,232.5,2197.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13596001825148957,48.04661754995364]}"
39,1866.0,1252.0,401.0,739.0,618.0,3664.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27654636021619466,48.042485299646685]}"
40,1866.0,1252.0,537.0,707.0,740.0,2395.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2104303553049979,48.028202086629186]}"
41,1866.0,1252.0,291.0,451.0,541.0,2193.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21932367661778118,48.083268813545715]}"
42,1866.0,1252.0,539.0,670.0,677.0,1992.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22686952500438515,48.00825948732173]}"
43,1866.0,1252.0,1558.0,1732.0,1548.0,4197.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14889575834281069,48.06170924672684]}"
44,1866.0,1252.0,330.0,577.0,506.0,3066.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1415295730130306,48.02101556435623]}"
45,1866.0,1252.0,215.0,377.5,250.5,2671.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11125634793820273,48.01302055832757]}"
46,1866.0,1252.0,333.0,526.0,395.5,3163.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23207975365227837,48.00870864496379]}"
47,1866.0,1252.0,407.0,567.5,748.0,2710.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2782531592560218,48.00709167745238]}"
48,1866.0,1252.0,365.0,716.0,470.0,3903.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19084708211119233,48.04500058244222]}"
49,1866.0,1252.0,361.0,660.0,607.0,3077.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19192506045213575,48.07365684000563]}"
50,1866.0,1252.0,267.5,447.5,402.0,2126.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23621200395922817,48.071321220266924]}"
51,1866.0,1252.0,318.0,470.0,426.5,2381.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07909666076672386,48.02137489046988]}"
52,1866.0,1252.0,313.0,511.0,437.0,2844.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29271603533034607,48.015266346537864]}"
53,1866.0,1252.0,268.0,428.0,387.0,1967.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07361693753359479,48.08811971607996]}"
54,1866.0,1252.0,398.0,614.5,553.5,2553.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2839125455459748,48.010774770117266]}"
55,1866.0,1252.0,353.0,507.5,415.5,2781.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1532076717065844,48.01131375928774]}"
56,1866.0,1252.0,260.0,435.0,282.0,2143.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08322891107367367,48.08838921066519]}"
57,1866.0,1252.0,353.5,621.0,455.0,2650.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22480339985091025,48.02335118409494]}"
58,1866.0,1252.0,289.0,436.0,379.0,2269.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23055261766927518,48.052726093885646]}"
59,1866.0,1252.0,390.0,609.0,503.0,3306.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13982277397320353,48.02595629841889]}"
60,1866.0,1252.0,393.0,631.0,633.0,3328.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.244027346931068,48.05739733336307]}"
61,1866.0,1252.0,336.0,575.5,439.5,3245.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13515153449578202,48.05973295310178]}"
62,1866.0,1252.0,369.5,602.5,444.0,3188.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1456618233199804,48.05003114803329]}"
63,1866.0,1252.0,532.0,896.0,767.0,3388.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3001720521885381,48.07931622629559]}"
64,1866.0,1252.0,331.0,597.0,466.0,3251.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1327260832286593,48.06691947537474]}"
65,1866.0,1252.0,369.0,677.0,466.0,4010.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14458384497903698,48.04518024549905]}"
66,1866.0,1252.0,260.0,418.0,394.0,2062.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2503155539199047,48.076531448914814]}"
67,1866.0,1252.0,307.0,489.5,420.0,2267.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10083589064241628,48.08452645494348]}"
68,1866.0,1252.0,287.5,479.0,425.0,2361.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24959690169260904,48.04356327798763]}"
69,1866.0,1252.0,278.5,522.5,325.5,3179.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20045905565127123,48.04598872925475]}"
70,1866.0,1252.0,219.0,332.0,250.0,2072.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23378655269210546,48.076351785857995]}"
71,1866.0,1252.0,284.0,486.0,339.0,2514.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30295682956930864,48.015266346537864]}"
72,1866.0,1252.0,482.0,710.5,766.5,1844.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1242819195579358,48.01454769431057]}"
73,1866.0,1252.0,222.0,296.0,335.0,1426.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2416018956639453,48.088479042193605]}"
74,1866.0,1252.0,357.0,539.0,491.5,2222.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17862999424716686,48.04931249580599]}"
75,1866.0,1252.0,498.0,729.0,939.5,2451.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1886911254293055,48.03017838025425]}"
76,1866.0,1252.0,307.0,555.0,373.0,3064.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06544226844810715,48.05667868113577]}"
77,1866.0,1252.0,307.5,435.0,364.5,2277.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24905791252213733,48.04518024549905]}"
78,1866.0,1252.0,449.0,742.0,703.0,2902.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17593504839480828,48.002240774918135]}"
79,1866.0,1252.0,320.5,506.0,437.5,2419.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2550766249257381,48.06458385563603]}"
80,1866.0,1252.0,454.0,608.5,751.0,2233.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21258631198688477,48.030088548725836]}"
81,1866.0,1252.0,348.0,691.0,432.0,4024.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1554534599168832,48.067997453715684]}"
82,1866.0,1252.0,291.0,445.0,408.0,2322.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26747337584658754,48.02586646689048]}"
83,1866.0,1252.0,412.0,636.0,542.0,2408.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20153703399221465,48.01086460164568]}"
84,1866.0,1252.0,479.0,700.0,636.0,2161.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26909034335800264,48.01903927073117]}"
85,1866.0,1252.0,324.0,654.0,397.0,4249.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2604665166304553,48.06575166550538]}"
86,1866.0,1252.0,331.0,475.0,434.0,2640.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22633053583391344,48.05218710471518]}"
87,1866.0,1252.0,331.0,563.0,469.0,2636.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30556194389325525,48.08776038996631]}"
88,1866.0,1252.0,223.0,322.5,280.0,1620.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12077848994986966,48.01382904208327]}"
89,1866.0,1252.0,380.0,638.0,498.0,2932.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15796874271241784,48.02074606977099]}"
90,1866.0,1252.0,332.0,616.5,467.5,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06867620347093742,48.08578409634125]}"
91,1866.0,1252.0,315.0,489.0,401.5,2925.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3008907044158337,48.016074830293576]}"
92,1866.0,1252.0,363.0,523.0,505.0,2071.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30421447096707593,48.08722140079584]}"
93,1866.0,1252.0,707.5,1124.0,1406.0,3472.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15554329144529513,48.037005576413556]}"
94,1866.0,1252.0,333.5,468.5,497.0,2317.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31167048782526796,48.00906797107744]}"
95,1866.0,1252.0,524.0,771.0,756.0,2413.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1815046031563493,48.06997374734075]}"
96,1866.0,1252.0,529.5,846.0,928.0,3153.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25920887523268793,48.086592580096955]}"
97,1866.0,1252.0,512.0,773.0,724.0,2714.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12392259344428799,48.070872062624865]}"
98,1866.0,1252.0,387.0,702.0,597.0,3367.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28409220860279866,48.0432937834024]}"
99,1866.0,1252.0,300.0,496.0,484.0,2209.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07990514452243144,48.088479042193605]}"
100,1866.0,1252.0,384.5,692.0,552.0,3460.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23010346002721543,48.04949215886282]}"
101,1866.0,1252.0,280.5,497.5,378.0,2561.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21959317120301702,48.05578036585165]}"
102,1866.0,1252.0,368.5,496.0,498.0,1511.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17809100507669515,48.01921893378799]}"
103,1866.0,1252.0,415.0,688.0,542.0,3361.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24339852623218436,48.04068866907845]}"
104,1866.0,1252.0,465.0,855.0,649.0,4608.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16470610734331426,48.037724228640855]}"
105,1866.0,1252.0,761.0,1053.0,990.5,3014.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14467367650744895,48.048683675107114]}"
106,1866.0,1252.0,418.5,621.5,589.0,2445.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1055071301198378,48.079226394767176]}"
107,1866.0,1252.0,367.0,626.5,581.0,3105.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08790015055109518,48.05596002890848]}"
108,1866.0,1252.0,366.0,633.0,495.0,3285.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2686411857159429,48.004127237014785]}"
109,1866.0,1252.0,601.5,910.0,737.0,3202.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1787198257755788,48.04724637065252]}"
110,1866.0,1252.0,350.5,526.0,498.5,2316.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17341976559927363,48.0726686931931]}"
111,1866.0,1252.0,585.0,705.0,696.0,1949.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3018788512283652,48.01023578094679]}"
112,1866.0,1252.0,371.5,508.0,436.5,2070.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3170603795299851,48.06557200244856]}"
113,1866.0,1252.0,383.5,522.5,675.5,2020.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2145626056119477,48.080394204636534]}"
114,1866.0,1252.0,478.0,735.0,714.0,3272.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12778534916600193,48.015805335708336]}"
115,1866.0,1252.0,291.0,498.0,343.0,2327.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2971177802225317,48.03646658724308]}"
116,1866.0,1252.0,291.0,443.5,413.5,3049.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27609720257413495,48.00718150898079]}"
117,1866.0,1252.0,290.0,518.0,510.0,2778.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2936143506144656,48.085155275642364]}"
118,1866.0,1252.0,226.0,323.0,307.0,1870.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2936143506144656,48.00852898190697]}"
119,1866.0,1252.0,344.0,563.0,405.0,2984.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2544478042268545,48.0282919181576]}"
120,1866.0,1252.0,315.0,472.0,413.5,2611.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21995249731666483,48.05074980026058]}"
121,1866.0,1252.0,355.5,624.0,443.0,3368.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3032263241545445,48.06709913843156]}"
122,1866.0,1252.0,329.0,515.0,454.5,2090.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28076844205155643,48.00637302522508]}"
123,1866.0,1252.0,269.0,489.0,318.0,2896.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27645652868778275,48.07455515528975]}"
124,1866.0,1252.0,331.0,500.0,480.0,2450.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3287384782235389,48.07150088332375]}"
125,1866.0,1252.0,332.5,498.0,528.5,2263.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09939858618782506,48.008888308020616]}"
126,1866.0,1252.0,348.0,509.5,430.5,2224.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.0931103791989884,48.03691574488514]}"
127,1866.0,1252.0,317.0,558.0,461.0,3198.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2795108006537891,48.05021081109012]}"
128,1866.0,1252.0,891.0,1062.0,1188.0,2268.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2717852892103612,48.01275106374233]}"
129,1866.0,1252.0,602.5,769.5,690.5,2161.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11484960907468082,48.06431436105079]}"
130,1866.0,1252.0,356.0,500.0,591.0,2219.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23064244919768714,48.08713156926743]}"
131,1866.0,1252.0,585.0,899.0,1096.0,2440.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3001720521885381,48.001252628105604]}"
132,1866.0,1252.0,293.0,523.0,372.0,3378.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22219828552696363,48.07742976419894]}"
133,1866.0,1252.0,240.0,456.0,310.5,2813.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21465243714035967,48.03781406016927]}"
134,1866.0,1252.0,517.0,811.0,782.0,3366.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24842909182325368,48.022183374225584]}"
135,1866.0,1252.0,393.0,755.0,429.0,4692.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29091940476210704,48.01876977614593]}"
136,1866.0,1252.0,437.0,761.0,630.0,4728.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26720388126135164,48.037724228640855]}"
137,1866.0,1252.0,658.0,743.0,736.0,1784.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29990255760330226,48.00619336216826]}"
138,1866.0,1252.0,706.0,841.0,850.0,2017.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15212969336564097,48.06709913843156]}"
139,1866.0,1252.0,358.0,535.0,635.0,1942.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33089443490542575,48.00322892173067]}"
140,1866.0,1252.0,453.5,726.5,761.0,2729.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3118501508820919,48.053444746112945]}"
141,1866.0,1252.0,653.0,938.0,1133.0,2869.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.32604353237118033,48.030358043311075]}"
142,1866.0,1252.0,474.0,636.0,604.0,1616.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19192506045213575,48.001252628105604]}"
143,1866.0,1252.0,331.0,547.5,480.5,2601.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.159585710223833,48.05048030567535]}"
144,1866.0,1252.0,547.0,748.0,692.0,2601.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29388384519970145,48.049402327334406]}"
145,1866.0,1252.0,366.0,498.0,629.0,1898.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3018788512283652,48.00484588924208]}"
146,1866.0,1252.0,456.0,784.0,653.0,3883.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08852897124997884,48.06988391581233]}"
147,1866.0,1252.0,458.5,907.0,619.0,839.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07191013849376769,48.08416712882983]}"
148,1866.0,1252.0,364.0,575.0,576.0,2742.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23414587880575327,48.082999318960475]}"
149,1866.0,1252.0,387.0,630.0,596.0,2768.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28022945288108475,48.058026154061956]}"
150,1866.0,1252.0,267.0,393.0,307.0,2357.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15392632393388,48.06278722506779]}"
151,1866.0,1252.0,297.0,365.0,258.0,698.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3073585744614943,48.03862254392497]}"
152,1866.0,1252.0,419.0,609.0,459.0,2621.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27097680545465364,48.01212224304345]}"
153,1866.0,1252.0,291.0,525.0,351.0,3632.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15608228061576684,48.07123138873851]}"
154,1866.0,1252.0,388.0,543.0,521.0,2938.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09427818906834377,48.066829643846326]}"
155,1866.0,1252.0,197.5,296.5,243.5,1865.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07577289421548164,48.08865870525043]}"
156,1866.0,1252.0,536.5,809.5,880.0,2697.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14449401345062504,48.0230816895097]}"
157,1866.0,1252.0,483.0,831.5,625.5,3506.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22875598710103615,48.00969679177632]}"
158,1866.0,1252.0,362.0,612.0,515.0,3155.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2479799341811939,48.00592386758302]}"
159,1866.0,1252.0,569.5,893.5,807.5,3791.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14054142620049914,48.06242789895414]}"
160,1866.0,1252.0,348.0,578.0,510.0,2597.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17315027101403777,48.058475311704015]}"
161,1866.0,1252.0,327.5,546.5,464.5,2622.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15473480768958758,48.00843915037856]}"
162,1866.0,1252.0,399.0,564.0,575.0,2906.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22866615557262418,48.079406057824]}"
163,1866.0,1252.0,507.0,690.0,628.0,2728.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2813972627504401,48.03251399999296]}"
164,1866.0,1252.0,325.0,482.0,412.0,2269.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2718751207387732,48.025057983134765]}"
165,1866.0,1252.0,397.5,614.5,813.0,1987.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30825688974561377,48.00215094338972]}"
166,1866.0,1252.0,250.0,391.0,320.0,2381.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1788994888324027,48.08030437310812]}"
167,1866.0,1252.0,495.0,730.0,725.0,2348.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31391627603556677,48.01948842837323]}"
168,1866.0,1252.0,376.5,695.5,452.0,3743.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23360688963528156,48.01212224304345]}"
169,1866.0,1252.0,466.0,824.0,706.0,3718.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1462008124904521,48.00691201439555]}"
170,1866.0,1252.0,267.5,396.5,315.0,2046.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3020585142851891,48.07195004096581]}"
171,1866.0,1252.0,286.0,481.5,395.5,2567.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17800117354828318,48.041766647419394]}"
172,1866.0,1252.0,331.0,587.0,447.0,3184.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28022945288108475,48.081382351449065]}"
173,1866.0,1252.0,574.0,744.5,881.0,2772.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11161567405185055,48.030088548725836]}"
174,1866.0,1252.0,313.5,460.5,407.0,1677.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31229930852415166,48.00897813954903]}"
175,1866.0,1252.0,332.0,660.0,531.0,3579.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2877753012676887,48.08497561258554]}"
